interaction_id,source_primary,target_primary,ligand_complex_primary,receptor_complex_primary,interaction_coef_primary,interaction_ci95_low_primary,interaction_ci95_high_primary,n_observations_primary,interaction_p_value_primary,fdr_q_value_primary,n_cHD_primary,mean_cHD_primary,n_cSLE_primary,mean_cSLE_primary,n_aHD_primary,mean_aHD_primary,n_aSLE_primary,mean_aSLE_primary,source_sensitivity,target_sensitivity,ligand_complex_sensitivity,receptor_complex_sensitivity,interaction_coef_sensitivity,interaction_ci95_low_sensitivity,interaction_ci95_high_sensitivity,n_observations_sensitivity,interaction_p_value_sensitivity,fdr_q_value_sensitivity,n_cHD_sensitivity,mean_cHD_sensitivity,n_cSLE_sensitivity,mean_cSLE_sensitivity,n_aHD_sensitivity,mean_aHD_sensitivity,n_aSLE_sensitivity,mean_aSLE_sensitivity
Classical Monocytes|NK Cells|TGFB1|ITGB1,Classical Monocytes,NK Cells,TGFB1,ITGB1,-0.45537600863773353,-0.6564419525440408,-0.25431006473142626,55,9.040110028051569e-06,0.0011922900670330236,11,0.37559121966550235,33,0.17627296123221917,5,0.10293905296295303,6,0.35899680316740334,Classical Monocytes,NK Cells,TGFB1,ITGB1,-0.4346183610100481,-0.6107741986310684,-0.2584625233890277,55,1.3267959811462452e-06,0.0010583720732636,11,0.3869485373322121,33,0.1939094869001875,5,0.1042379562625856,6,0.3458172668406091
CD4 T Cells|B Cells|LTB|CD40,CD4 T Cells,B Cells,LTB,CD40,-0.2946314575296751,-0.4258495342505202,-0.16341338080883006,56,1.0784290314128557e-05,0.0013474686950390104,11,0.821357199188185,33,0.714843129366944,5,0.6711137134507623,7,0.8592311011591965,CD4 T Cells,B Cells,LTB,CD40,-0.2988156320264183,-0.4299698243005285,-0.1676614397523082,56,7.988529774611389e-06,0.00201245207761,11,0.8553986144000703,33,0.7264657238226588,5,0.6921328320508244,7,0.8620155734998314
NK Cells|CD8 T Cells|HLA-B|CD8B,NK Cells,CD8 T Cells,HLA-B,CD8B,-0.005136585208466604,-0.007445353524608963,-0.0028278168923242452,56,1.2973019637438496e-05,0.0014665689818704282,11,0.9991237185388613,33,0.9975720122394007,5,0.9956257521143128,7,0.9992106310233188,NK Cells,CD8 T Cells,HLA-B,CD8B,0.0048208660559195,-0.0424905925101742,0.0521323246220133,56,0.8417048721674075,0.96323126651779,11,0.957066550225732,33,0.9834937068357924,5,0.9731046323487644,7,0.9947109229029052
Non-classical Monocytes|CD8 T Cells|CD48|CD2,Non-classical Monocytes,CD8 T Cells,CD48,CD2,-0.300909007482272,-0.43583452724144933,-0.16598348772309468,56,1.236310614016403e-05,0.0014665689818704282,11,0.6358483682585945,33,0.4919481821395744,5,0.5387818134511673,7,0.6957906348144192,Non-classical Monocytes,CD8 T Cells,CD48,CD2,-0.2678452812958923,-0.3992400548787073,-0.1364505077130774,56,6.460083063908166e-05,0.0052660096459664,11,0.6497754516423041,33,0.5628736948348178,5,0.5711435109536765,7,0.7520870354420826
CD8 T Cells|pDCs|SELPLG|SELL,CD8 T Cells,pDCs,SELPLG,SELL,0.34256115969397455,0.187774314962873,0.4973480044250761,44,1.4402957286865294e-05,0.0015542100272281003,10,0.2808734297827178,22,0.3893939518094511,5,0.580640018186285,7,0.3465993805190437,CD8 T Cells,pDCs,SELPLG,SELL,0.3270179978343576,0.1579141865875052,0.49612180908121,44,0.0001505037005306,0.0090553059819296,10,0.2670103844662838,22,0.3616667294156807,5,0.5698901758231635,7,0.3375285229382027
Non-classical Monocytes|CD4 T Cells|SELPLG|ITGB2,Non-classical Monocytes,CD4 T Cells,SELPLG,ITGB2,0.35239905863307797,0.1921995678213572,0.5125985494447988,56,1.6219950357015582e-05,0.0016741809629371735,11,0.06458117538147025,33,0.26262240941177895,5,0.34980451396705325,7,0.19544668936428397,Non-classical Monocytes,CD4 T Cells,SELPLG,ITGB2,0.3079442401854768,0.1826390998310042,0.4332493805399494,56,1.4593815491725102e-06,0.0010583720732636,11,0.0429093752212287,33,0.2305325509881722,5,0.3220278291394497,7,0.2017067647209163
Classical Monocytes|CD4 T Cells|CD48|CD2,Classical Monocytes,CD4 T Cells,CD48,CD2,-0.32728279198729293,-0.4765803150862499,-0.17798526888833602,56,1.7348622034111103e-05,0.0017160678628741566,11,0.4609287711322198,33,0.30545595021694594,5,0.37881440958825907,7,0.5506243806602781,Classical Monocytes,CD4 T Cells,CD48,CD2,-0.3326058157593675,-0.4897932518772439,-0.1754183796414911,56,3.364942068646655e-05,0.0035963096013764,11,0.546178992795731,33,0.3687520165718247,5,0.4194819134427059,7,0.5746607529781672
Classical Monocytes|Non-classical Monocytes|GNAI2|S1PR4,Classical Monocytes,Non-classical Monocytes,GNAI2,S1PR4,0.43616256395341046,0.23536044435072714,0.6369646835560938,56,2.069656730957601e-05,0.0018968729484813928,11,0.14458899000412465,33,0.3855939583120394,5,0.5287454093096502,7,0.33358781366415446,Classical Monocytes,Non-classical Monocytes,GNAI2,S1PR4,0.4199965980815562,0.2256075825214367,0.6143856136416757,56,2.288620445731817e-05,0.0030438651928233,11,0.1666353550056248,33,0.3875874320674964,5,0.5301469642177227,7,0.331102443198038
CD4 T Cells|Non-classical Monocytes|IL16|CD4,CD4 T Cells,Non-classical Monocytes,IL16,CD4,-0.3312382709101569,-0.484068471761665,-0.17840807005864875,56,2.1573533954927384e-05,0.0018968729484813928,11,0.36212278761457634,33,0.17411664199056903,5,0.23772551682471899,7,0.3809576421108685,CD4 T Cells,Non-classical Monocytes,IL16,CD4,-0.3777036953422782,-0.5477629966452466,-0.2076443940393097,56,1.3422410250390957e-05,0.0022612287135158,11,0.292535990180483,33,0.1075543118497727,5,0.0837615662161633,7,0.2764835832277313
Non-classical Monocytes|NK Cells|ADAM17|ITGB1,Non-classical Monocytes,NK Cells,ADAM17,ITGB1,0.4285132773633296,0.2309079519790927,0.6261186027475665,56,2.1353901428271234e-05,0.0018968729484813928,11,0.0636002441740746,33,0.29615218736710536,5,0.4536164218716074,7,0.2576550877013085,Non-classical Monocytes,NK Cells,ADAM17,ITGB1,0.441263780277807,0.2320974250992228,0.6504301354563913,56,3.552633610280341e-05,0.0035963096013764,11,0.0417795703896735,33,0.2763464320531698,5,0.4408226497953836,7,0.2341257311810728
CD4 T Cells|Non-classical Monocytes|LGALS1|CD69,CD4 T Cells,Non-classical Monocytes,LGALS1,CD69,0.330376246863342,0.17644210773530222,0.48431038599138176,56,2.593442431298344e-05,0.002198868689965096,11,0.012744402781340914,33,0.20583194762927307,5,0.34409438017882826,7,0.20680567816341844,CD4 T Cells,Non-classical Monocytes,LGALS1,CD69,0.1026707388455286,-0.1486981849747647,0.3540396626658221,56,0.4233978316971323,0.7642330862133238,11,0.30086608696266,33,0.3607326699261679,5,0.2975574172267008,7,0.2547532613446801
NK Cells|Non-classical Monocytes|GNAI2|S1PR4,NK Cells,Non-classical Monocytes,GNAI2,S1PR4,-0.34988590586926194,-0.5135982025709216,-0.1861736091676023,56,2.8039034973205908e-05,0.0022953334147031317,11,0.32927298268961086,33,0.11431559719239354,5,0.0,7,0.13492852037204459,NK Cells,Non-classical Monocytes,GNAI2,S1PR4,-0.3367782643853593,-0.4964298481062662,-0.1771266806644525,56,3.557884449323734e-05,0.0035963096013764,11,0.3141157532736561,33,0.1039628060638672,5,0.0,7,0.1266253171755705
B Cells|CD4 T Cells|HLA-DRB1|CD4,B Cells,CD4 T Cells,HLA-DRB1,CD4,-0.29915573968606207,-0.44092163589256106,-0.1573898434795631,55,3.5351286680745075e-05,0.002708946879729446,11,0.7037591028603567,32,0.526016415563218,5,0.47021496950225766,7,0.591628021891181,B Cells,CD4 T Cells,HLA-DRB1,CD4,-0.2486681688488445,-0.4246667748991868,-0.0726695627985022,56,0.0056188919651812,0.0830347368187889,11,0.73647454551486,33,0.5975366662335695,5,0.4181432646371236,7,0.5278735542046776
Non-classical Monocytes|Non-classical Monocytes|ARF6|SMAP1,Non-classical Monocytes,Non-classical Monocytes,ARF6,SMAP1,-0.356676815400608,-0.5257071472896967,-0.18764648351151939,55,3.537377981112587e-05,0.002708946879729446,11,0.4607876832309827,32,0.2937731503339414,5,0.3568263702241272,7,0.546488652727694,Non-classical Monocytes,Non-classical Monocytes,ARF6,SMAP1,-0.386683356809411,-0.565056398072047,-0.2083103155467751,55,2.1484300794860092e-05,0.003016157117145,11,0.4303888284985788,32,0.2647360258018266,5,0.3395900362598991,7,0.560620590372558
pDCs|B Cells|GNAI2|S1PR4,pDCs,B Cells,GNAI2,S1PR4,-0.39472466434894643,-0.5823889346167038,-0.20706039408118904,41,3.747811214958542e-05,0.0027392302428963858,10,0.3443358515945907,19,0.25457937681134646,5,0.09759446396900277,7,0.402562653534705,pDCs,B Cells,GNAI2,S1PR4,-0.3873292438008448,-0.5677024734990124,-0.2069560141026772,41,2.5675242769184357e-05,0.0032440669238864,10,0.324345312874864,19,0.2457311632603276,5,0.090084573636892,7,0.3987996678232003
CD4 T Cells|Classical Monocytes|PTPN6|CD300LF,CD4 T Cells,Classical Monocytes,PTPN6,CD300LF,0.2843853997143163,0.1490599461131427,0.41971085331548996,51,3.807691576056476e-05,0.0027392302428963858,11,0.01669047692069497,28,0.14756075859989656,5,0.16022437508716053,7,0.006709257052045836,CD4 T Cells,Classical Monocytes,PTPN6,CD300LF,0.3537754746294954,0.1642418323399326,0.5433091169190583,51,0.0002538087716922,0.0118773104827087,11,0.0018110641852862,28,0.1059159326621562,5,0.2725269820532633,7,0.0228563759006378
CD4 T Cells|Classical Monocytes|IL16|CD4,CD4 T Cells,Classical Monocytes,IL16,CD4,-0.27998058769401746,-0.41598896322468804,-0.14397221216334685,56,5.4674029982968337e-05,0.003817533740575495,11,0.33642255328679965,33,0.09101636309268253,5,0.23014903835104192,7,0.2647234358509423,CD4 T Cells,Classical Monocytes,IL16,CD4,-0.2792442115204108,-0.432407313440443,-0.1260811096003785,56,0.0003524148007875,0.014692184460917,11,0.2626192459708631,33,0.0479458695138244,5,0.0874825495512975,7,0.1520533846146696
Non-classical Monocytes|Non-classical Monocytes|LGALS9|CD44,Non-classical Monocytes,Non-classical Monocytes,LGALS9,CD44,-0.22046738571078917,-0.32778968228138766,-0.11314508914019065,56,5.666953001394427e-05,0.0038438132643743915,11,0.6657383484096715,33,0.5607458556350101,5,0.5112340833242648,7,0.6267089762603926,Non-classical Monocytes,Non-classical Monocytes,LGALS9,CD44,-0.2245059157683739,-0.3440800418969795,-0.1049317896397684,56,0.0002333049082583,0.011123801946583,11,0.6559234090100089,33,0.5491037749832571,5,0.492428734026929,7,0.6101150157685512
pDCs|CD4 T Cells|HLA-DRB1|CD4,pDCs,CD4 T Cells,HLA-DRB1,CD4,-0.32786309363263666,-0.4886624974510062,-0.16706368981426714,43,6.434492382660078e-05,0.004243190254565285,10,0.5955323641257808,21,0.42872009925876237,5,0.28094027993418147,7,0.4419911086997997,pDCs,CD4 T Cells,HLA-DRB1,CD4,-0.2985951707372833,-0.4492925445648911,-0.1478977969096755,44,0.0001029564213502,0.0068187991903397,10,0.6300729718530592,22,0.4910519097144613,5,0.2472327660121819,7,0.4068068746108674
B Cells|Non-classical Monocytes|ARF6|SMAP1,B Cells,Non-classical Monocytes,ARF6,SMAP1,-0.39387746446110933,-0.5874734568360784,-0.20028147208614017,55,6.674178272352779e-05,0.004282297086098783,11,0.3788642490338905,32,0.27007870559252933,5,0.2712790234303308,7,0.556370944450079,B Cells,Non-classical Monocytes,ARF6,SMAP1,-0.3882928680366185,-0.5843647906708616,-0.1922209454023755,55,0.0001038427494115,0.0068187991903397,11,0.3479953405186561,32,0.2393674927621475,5,0.2572183193466933,7,0.5368833396268033
CD4 T Cells|Classical Monocytes|LTB|TNFRSF1A,CD4 T Cells,Classical Monocytes,LTB,TNFRSF1A,-0.37992217604060674,-0.5669578383991108,-0.1928865136821026,56,6.855680492264193e-05,0.004282996181219788,11,0.6133462581676983,33,0.5584155455710613,5,0.44843617404469827,7,0.773427637488668,CD4 T Cells,Classical Monocytes,LTB,TNFRSF1A,-0.3960716215087806,-0.5837778921793723,-0.208365350838189,56,3.539622000707966e-05,0.0035963096013764,11,0.6573361301079013,33,0.5627743303157056,5,0.4770690685646713,7,0.7785788902812563
Classical Monocytes|Non-classical Monocytes|PTPN6|CD300LF,Classical Monocytes,Non-classical Monocytes,PTPN6,CD300LF,-0.3269357593764334,-0.4882514471853284,-0.16562007156753833,56,7.120421972284e-05,0.004334328656974928,11,0.3715941204378029,33,0.25250931606097504,5,0.05778469824558843,7,0.26563565324519395,Classical Monocytes,Non-classical Monocytes,PTPN6,CD300LF,-0.2994335716844911,-0.4641367216049004,-0.1347304217640819,56,0.000366287147225,0.014692184460917,11,0.3367310897643989,33,0.2315007233843075,5,0.0564713118061114,7,0.2506745171105112
NK Cells|Non-classical Monocytes|HLA-B|LILRA1,NK Cells,Non-classical Monocytes,HLA-B,LILRA1,-0.19396193293195096,-0.29026106681586067,-0.09766279904804125,56,7.891136916519528e-05,0.004373280465887957,11,0.8812892439341087,33,0.7795640925915426,5,0.7398781135462698,7,0.8321148951356546,NK Cells,Non-classical Monocytes,HLA-B,LILRA1,-0.2017308069287301,-0.3015979796859491,-0.1018636341715111,56,7.522960328142558e-05,0.0058055274359973,11,0.877924465598214,33,0.77022282822036,5,0.7342171285134659,7,0.828246298064342
B Cells|pDCs|HLA-A|LILRB1,B Cells,pDCs,HLA-A,LILRB1,-0.44991350655288465,-0.673145594887391,-0.22668141821837826,43,7.808171665244942e-05,0.004373280465887957,10,0.6269236233332184,21,0.5254417783494538,5,0.31387258226907744,7,0.6623042438381975,B Cells,pDCs,HLA-A,LILRB1,-0.457868341128854,-0.6769775897683984,-0.2387590924893096,43,4.208971008670068e-05,0.0040907960534266,10,0.6193724682772175,21,0.51420541947361,5,0.3056367520589812,7,0.6583380443842277
Classical Monocytes|Non-classical Monocytes|HLA-B|LILRA1,Classical Monocytes,Non-classical Monocytes,HLA-B,LILRA1,-0.2848620508009543,-0.42632441863926585,-0.1433996829626427,56,7.921274643352239e-05,0.004373280465887957,11,0.7868886660889172,33,0.6587356889215336,5,0.5905693032840941,7,0.7472783769176647,Classical Monocytes,Non-classical Monocytes,HLA-B,LILRA1,-0.290292146661841,-0.4352248183758923,-0.1453594749477896,56,8.647797324043309e-05,0.0062437096679592,11,0.7794317575534894,33,0.6433828412103181,5,0.5866391241096627,7,0.7408823544283324
pDCs|Non-classical Monocytes|CIRBP|TREM1,pDCs,Non-classical Monocytes,CIRBP,TREM1,-0.30630583688443713,-0.457757476068112,-0.15485419770076223,44,7.371626523902182e-05,0.004373280465887957,10,0.4990150318592816,22,0.4123361027852468,5,0.3647638036588572,7,0.5843907114692596,pDCs,Non-classical Monocytes,CIRBP,TREM1,-0.2806415947826127,-0.4283576599453319,-0.1329255296198934,44,0.0001963394402762,0.0101255054199609,10,0.4804798308000653,22,0.4091545210419418,5,0.3559173814670615,7,0.5652336664915507
B Cells|Classical Monocytes|LTB|TNFRSF1A,B Cells,Classical Monocytes,LTB,TNFRSF1A,-0.42150427153734704,-0.6312039836271286,-0.21180455944756546,56,8.161724285702732e-05,0.004403621239604156,11,0.5711562597046275,33,0.48566824330733027,5,0.40642061106478267,7,0.7424368662048325,B Cells,Classical Monocytes,LTB,TNFRSF1A,-0.4145545654910894,-0.627368206870119,-0.2017409241120598,56,0.0001345647377008,0.0082937827358542,11,0.5573827101029086,33,0.4755753164109997,5,0.4051989018402137,7,0.7379460736393941
CD4 T Cells|Non-classical Monocytes|PKM|CD44,CD4 T Cells,Non-classical Monocytes,PKM,CD44,-0.2743334134355841,-0.41185564797889085,-0.1368111788922773,56,9.237485713940488e-05,0.004873286907754382,11,0.6027205770949942,33,0.3906403555008435,5,0.47383707224956445,7,0.5360902640909978,CD4 T Cells,Non-classical Monocytes,PKM,CD44,-0.2629061059992147,-0.3903899701355411,-0.1354222418628884,56,5.300304899336199e-05,0.0045370906314936,11,0.6334258028764665,33,0.424137578928401,5,0.4786843125906131,7,0.5323021946417623
pDCs|CD4 T Cells|GNAI2|S1PR4,pDCs,CD4 T Cells,GNAI2,S1PR4,-0.3686188606852835,-0.5538154645117745,-0.18342225685879246,44,9.573688917823972e-05,0.0049408559762856765,10,0.371625610202018,22,0.24242645800529308,5,0.14534306725454893,7,0.3847627757431075,pDCs,CD4 T Cells,GNAI2,S1PR4,-0.3564347900358054,-0.5556433697263603,-0.1572262103452504,44,0.0004534041040582,0.016849296631695,10,0.3358168130221196,22,0.2049916025808512,5,0.1450610060011004,7,0.3706705855956375
Non-classical Monocytes|B Cells|GNAI2|S1PR4,Non-classical Monocytes,B Cells,GNAI2,S1PR4,0.40599497921482186,0.20148882552660677,0.610501132903037,52,9.982772136809173e-05,0.005042361926124463,11,0.21411404258459352,29,0.31253360293041377,5,0.553408619577539,7,0.24583320070853734,Non-classical Monocytes,B Cells,GNAI2,S1PR4,0.3892825879657446,0.1839460106455621,0.5946191652859272,52,0.0002026000153853,0.0102394047775732,11,0.2308010189433641,29,0.3273570614871726,5,0.5518384427907441,7,0.2591118973688078
B Cells|Non-classical Monocytes|HLA-B|LILRA1,B Cells,Non-classical Monocytes,HLA-B,LILRA1,-0.2773229461842376,-0.41757066922485586,-0.13707522314361928,56,0.0001063656782189302,0.005260669168577922,11,0.8133262063233311,33,0.6918363874119964,5,0.6219801603773616,7,0.7778132876502645,B Cells,Non-classical Monocytes,HLA-B,LILRA1,-0.2859184250700456,-0.4306462830294227,-0.1411905671106685,56,0.000107935088094,0.0068187991903397,11,0.80640082238721,33,0.6782154641496962,5,0.6160591706096704,7,0.7737922374422023
